country,year,inflation,openness,investment,gdp_growth
BFA,2014,-0.25808951753536,58.8235624937426,19.2622491931648,4.32684561452976
BFA,2015,0.7248389810706,59.0891813101662,19.4066997164243,3.9212287937935
BFA,2016,0.441041448058777,57.8931727994406,20.7955479484027,5.95797670754024
BFA,2017,1.48299897161327,59.2687802020168,22.0618365902649,6.20348941121868
BFA,2018,1.95594302672532,60.5956256236488,21.7391048190018,6.60456906812341
BFA,2019,-3.23338933983324,60.4086928753226,19.7578680144889,5.88920497068135
BFA,2020,1.88470066518848,60.7397786403239,17.1615174265995,2.01077262406221
BFA,2021,3.65326761825511,62.4203586607795,15.5079014507343,6.94252492572348
BFA,2022,,64.8438739203037,17.4975778095309,1.4972397409897
BFA,2023,,64.8223211154384,22.5438564249502,2.96018147384929
BWA,2000,,91.924729689918,29.551080393757,1.98769583378552
BWA,2001,,87.5250655680957,29.888136618651,0.250573949689084
BWA,2002,,91.8357740585774,30.1938052068805,6.06953087648317
BWA,2003,,85.8340425151264,30.1430074223364,4.62589474959299
BWA,2004,,90.9978228872631,31.3514430014324,2.70582170611173
BWA,2005,,88.5053520573505,25.374133887578,4.55664565323181
BWA,2006,,86.612433913524,21.692781593681,8.36387109282306
BWA,2007,,98.4965249407252,23.0747568630383,5.79255577727118
BWA,2008,,99.008222007989,35.4683348008758,3.25207295796832
BWA,2009,,88.4807886337378,32.6299076727603,-14.1442346163423
BWA,2010,,94.6390020873926,34.7021091252242,10.1197233309093
BWA,2011,8.45987233408586,98.9614677801469,39.1181150467037,6.83841050060252
BWA,2012,7.53690261091912,111.875280620952,35.9998617809678,-0.170857116593709
BWA,2013,5.88460707056817,125.78303991122,24.8793287159182,11.1029068778778
BWA,2014,4.4022530924343,119.497541791464,25.2530625662887,5.69714422027599
BWA,2015,3.06203169580557,112.900891016005,28.4432892203156,-4.85132504617629
BWA,2016,2.81495791361944,100.464689766026,22.0676982064961,7.20442475914267
BWA,2017,3.3082807676822,81.9239513763494,25.0058963191325,4.11437856026637
BWA,2018,3.23801558947711,87.4551039946493,25.902879643882,4.1886923900019
BWA,2019,2.77286442863323,83.0929813601175,30.8204405592326,3.03177337082403
BWA,2020,1.8903591682421,77.6634178431966,32.7272598321924,-8.72888241149465
BWA,2021,7.24097765588445,88.7587495945773,27.3637239053257,11.916272413183
BWA,2022,11.665567478802,85.6117077589148,26.7915178682867,5.48601706446772
BWA,2023,5.06761549343829,68.8033578360816,30.2958784873742,3.20806812224438
CAF,2000,,45.6597819937269,11.0722959362908,-2.48943244028874
CAF,2001,,39.7304997372329,10.2408292129649,4.46473902640867
CAF,2002,,36.1085647794782,9.62494666555282,3.61654219150596
CAF,2003,,36.2312260023474,6.4047925068294,-5.39748521855877
CAF,2004,,33.2439549188203,6.81213802638146,5.99488422798696
CAF,2005,,35.0709368656226,9.86481735599986,0.908210514871953
CAF,2006,,36.3958702287378,10.2342110190608,4.77108543044105
CAF,2007,0.959917619457111,37.5808990187896,10.6872405778362,4.60753485452025
CAF,2008,9.25895099417076,34.4375218095517,12.728492373968,2.05413096200485
CAF,2009,3.52126227238642,31.4942464896799,13.2041724777738,8.58726042640994
CAF,2010,1.49102370047805,34.4304819543042,16.8437813047686,4.63081843223307
CAF,2011,1.19447572449848,34.4756183327299,13.7084644737209,4.19461533741989
CAF,2012,5.47829594346121,33.0594485943314,10.8339751287687,5.05376125356918
CAF,2013,6.98879341970198,38.3992875721315,7.5153240218181,-36.3919770983887
CAF,2014,14.898684179755,53.0950920179825,21.9907907197476,0.0810705153264877
CAF,2015,1.40297017136817,53.1451477769621,21.8053804538636,4.33712103020231
CAF,2016,4.94543276106514,50.53064402191,22.463467946845,4.75031684122342
CAF,2017,4.1807233187127,57.1435457117119,25.6012512008403,4.52727821346231
CAF,2018,1.61215686991552,49.6602000024318,26.0,3.78944359275462
CAF,2019,2.68537355266785,50.0658000014868,26.0,3.09999999999999
CAF,2020,1.71015659523154,49.5210200011921,25.9999999979092,0.899999996857062
CAF,2021,4.25936417542868,44.159119995104,25.3641399970476,0.982919996264229
CAF,2022,5.58316735183248,45.23357000162,24.3266600012173,0.453901881507008
CAF,2023,2.97913852618937,43.480570208358,23.7477562200269,0.69996838992121
CIV,2000,2.53077516737988,54.9639916295152,15.8924072733403,-0.265789462275947
CIV,2001,4.36152914007261,53.1141047180447,14.2203409229788,-2.15401249077306
CIV,2002,3.0772648515743,55.9019482275388,12.0234754844887,-2.73052647441901
CIV,2003,3.29680746974212,53.260060681877,13.9684419032966,-4.72586658630681
CIV,2004,1.45798835600739,58.1182963035946,14.7182926366705,3.18503822575397
CIV,2005,3.88583039886477,62.8209360402806,13.8421414471747,0.996065564854788
CIV,2006,2.46719148596918,63.690377061452,14.1808271176765,2.81557859252327
CIV,2007,1.89200629349596,61.4309423484426,13.7262735107761,1.10142976793477
CIV,2008,6.30852769152581,61.9406212969499,18.1800206859596,4.7826659787672
CIV,2009,1.01950457731134,66.6729037469185,14.7435495856944,3.60332156667053
CIV,2010,1.22645612135478,67.472940081257,21.6810545298756,6.84804939907013
CIV,2011,4.91243395052459,64.7159030611345,16.5937189121478,-5.37044724000579
CIV,2012,1.30451119915597,70.3010893191249,20.4508171031026,7.62041176451649
CIV,2013,2.58117037252936,58.3526792527234,22.9098013286147,10.7602131311256
CIV,2014,0.44868207676616,53.6804175610344,22.6204558252908,9.37199994240375
CIV,2015,1.25149954781475,52.7128647411445,23.3881494701744,7.19494942728191
CIV,2016,0.723178457513241,47.5655783613535,23.1954091913848,7.17275963956332
CIV,2017,0.685881065304602,48.6625074729482,20.8188163794498,7.41076242592504
CIV,2018,0.3594090313807,46.0375087102874,22.2527904990641,4.84314605889178
CIV,2019,-1.10686343994195,44.6604105830795,21.9899384954404,6.72137167584978
CIV,2020,2.42500656821817,41.9426318190526,21.7428934104601,0.699728593494228
CIV,2021,4.09195189692865,45.1140327762435,23.5753170688856,7.06332910205232
CIV,2022,5.27616724262842,52.8663910413483,27.4853115364793,6.39988362720531
CIV,2023,4.38711707003282,52.0034548731483,26.0965109188638,6.45045796902575
CMR,2000,,47.9279442460149,17.1923305666251,3.83241779430614
CMR,2001,,51.5722691890366,18.7740622006083,4.32426119221549
CMR,2002,,48.4817227279603,19.4413944162664,4.47702683369155
CMR,2003,,40.2431925894529,18.0947361657846,5.45315368881347
CMR,2004,,41.8377424272557,18.8678143226466,7.04886281858374
CMR,2005,,44.9976813478478,18.6709254882433,2.22827020924117
CMR,2006,,47.1044341803567,17.7758598449069,3.80958327566137
CMR,2007,,53.2156908605178,18.3784496512645,4.32758900972871
CMR,2008,,56.9244171562734,19.7540543269388,2.8476778892105
CMR,2009,,42.1761073594765,18.5596853746796,2.57925177738754
CMR,2010,,47.2385853965951,18.2284440377378,2.89902472122014
CMR,2011,2.93969946305093,51.521987603918,18.732400822037,3.37921128506045
CMR,2012,2.73529677529534,50.0360127271229,18.0007381699582,4.62597872209571
CMR,2013,2.05034718001742,49.6745363462134,18.6515459692181,4.99552916130783
CMR,2014,1.85489850366779,50.8323893087648,19.7278343398902,5.71981814509198
CMR,2015,2.67623531419901,45.5401468279393,18.2498554883353,5.66695298703932
CMR,2016,0.874190383288837,40.6386315268268,19.8180548448427,4.53579423678801
CMR,2017,0.640409149881966,39.1990216052629,19.4451374024879,3.54117654926007
CMR,2018,1.0688581131292,40.587602877028,19.5380296351056,3.95551423892049
CMR,2019,2.45280214062729,43.3785132480415,18.9346454960496,3.47505998194981
CMR,2020,2.43760882182241,33.7388313623871,17.6605439792144,0.259932915907115
CMR,2021,2.27185762503636,36.7308347188558,18.1266921736343,3.33885747179505
CMR,2022,6.24767713343864,41.2866025594679,19.1070783023643,3.7367840056412
CMR,2023,7.38281384280978,37.2177281759971,19.5166502739918,3.24834497823876
COD,2000,,27.0144029227569,14.4334963339406,-6.91092731652101
COD,2001,,25.0419375138391,6.70414075173646,-2.10017302488846
COD,2002,,29.3168456429821,7.43579108293426,2.94776518359767
COD,2003,,54.0313561776419,9.52455484338981,5.57782231144424
COD,2004,,49.3364146254994,12.2569205489908,6.73837393324294
COD,2005,,52.3146046950079,11.7799002304206,6.13515115548972
COD,2006,,47.9632596230374,14.6463411498195,5.32097956548998
COD,2007,,80.1420550528087,13.7082842188379,6.25947776437397
COD,2008,,83.7722916507983,10.8571032370841,6.22589426869193
COD,2009,,62.9468793626564,14.5634353990704,2.85506401011484
COD,2010,,90.7476102929543,28.78134893666,7.10797657581392
COD,2011,,85.1981441919418,24.8921059217556,6.8746708900163
COD,2012,,68.3517113952036,14.3282312775532,7.08689894671942
COD,2013,0.808223101487066,77.4659451472265,21.8424234413698,8.48195663608755
COD,2014,1.24303889760764,78.690150124216,23.2234743391057,9.4702880993101
COD,2015,0.744198994781517,59.3324309644245,18.5271201962233,6.91616711922561
COD,2016,2.88585107290007,55.9252102624116,17.3999358977091,2.39939891133452
COD,2017,,74.2913796171904,24.9876783815733,3.7269476588301
COD,2018,,69.9197291501817,20.600959616347,5.82112109969025
COD,2019,,55.2351580399854,20.5945396795345,4.38452887429834
COD,2020,,58.4917573282023,24.602280952328,1.73542276681493
COD,2021,,80.4813114206906,27.5213236257768,6.20015401075946
COD,2022,,93.7286668861721,31.465838039449,8.92444785079518
COD,2023,,90.412415871159,31.9911658704491,8.60908972348436
COG,2000,,123.909884405671,22.6259541984733,7.5759803952642
COG,2001,,130.732481081873,26.356637211346,3.80260189913561
COG,2002,,135.45607107226,23.4075965604067,4.58187006108889
COG,2003,,156.861777335368,26.0903241706861,0.813264076303781
COG,2004,,131.368198717322,22.5203408420881,3.47663162118089
COG,2005,,119.552892262402,25.9379984821473,7.75575897806648
COG,2006,,125.600762974491,28.2834567847369,7.98623836334291
COG,2007,2.65464645060703,148.586625395069,61.0536960552352,-6.61399480441001
COG,2008,4.95875092023152,133.108486659608,42.0714121709361,6.30637595585259
COG,2009,4.41500374795223,135.552365681975,54.295110833528,11.6372888615758
COG,2010,0.391525011227614,124.064754399607,47.1901706659231,9.93126543095578
COG,2011,1.75958704273801,124.591742710141,36.8419012310002,2.20591936286718
COG,2012,5.01018773134469,97.444435145443,43.8168282700271,9.94715314257564
COG,2013,4.63161619729462,93.0028633915235,47.0644823800022,-0.712434451876447
COG,2014,0.912139545450162,104.197620103417,52.8446172450901,6.64606540928447
COG,2015,3.16909796750827,117.320721558581,76.7823246780685,0.415193061293763
COG,2016,3.19056179723774,122.259818284021,71.266855758205,-8.68524343913786
COG,2017,0.450063823285532,94.6170952583422,45.8944862253605,-5.59477371915547
COG,2018,1.15277896375524,100.583216779714,29.5270088622039,-2.30431780125842
COG,2019,2.20607305781522,91.5757547930374,25.9000965433665,1.12447391976529
COG,2020,1.79537147083111,69.3066247188397,23.7315670324983,-6.26777227963225
COG,2021,1.71564275451261,85.5462031552188,21.9769014632722,1.01507036990908
COG,2022,3.04344334698473,98.1613366922001,20.9792068255243,1.47535613247133
COG,2023,4.30174563591022,96.2103944039618,25.2109559920067,1.90686426346754
COM,2000,,35.7574785467961,18.0422951853931,10.847878616072
COM,2001,,35.7572288808942,18.0423401277439,2.33290710182874
COM,2002,,35.7571190715765,18.0423117185491,2.3249448613998
COM,2003,,35.7569591302191,18.0423216019979,2.1038716355305
COM,2004,,35.7570631161898,18.042334010286,1.91965980712278
COM,2005,,35.7574093340398,18.042313166434,2.83754786988332
COM,2006,,35.7572745643301,18.0423258142433,2.6469554759412
COM,2007,,33.1561792127495,16.8874091034811,0.800042348955387
COM,2008,,36.2185263542809,19.2488768740532,3.96461118871815
COM,2009,,37.8969223253542,17.990680545639,6.48692881990631
COM,2010,,39.5501057977388,18.1749508794904,4.80105816823387
COM,2011,1.84266300756185,40.0009485841888,16.0214526508746,5.8881526705417
COM,2012,6.31474450315182,40.8104424055408,16.1515733625598,6.31063973754043
COM,2013,-4.29487331536753,39.2433304243612,16.3561844009634,8.92726953365961
COM,2014,,39.2358244155675,15.2029658508546,3.89569328951215
COM,2015,,37.8049520714563,13.6380402758518,1.99206468746939
COM,2016,,37.1328797158337,12.5606730066488,2.78022854212236
COM,2017,,40.164358921352,13.4334433748138,5.59618952073011
COM,2018,,42.996153341343,14.8680929255808,4.05960593662805
COM,2019,,42.2680785350184,12.7348062616273,3.62877024437186
COM,2020,,33.7299346157491,11.8017625319814,4.00531793513311
COM,2021,,42.0677236496077,13.5021643659675,2.72579845079559
COM,2022,,50.3887704882382,13.3347942895571,2.81839506562636
COM,2023,,45.6837789235815,13.0144879394462,3.06466236855576
CPV,2000,,87.5206083614917,,14.2848688450919
CPV,2001,,92.1637224974152,,2.23165454528898
CPV,2002,,101.089702293616,,5.25089116960211
CPV,2003,,98.7683808076547,,4.17625932578332
CPV,2004,,101.567169989502,,10.197072633926
CPV,2005,,104.343839857053,,6.91245795720201
CPV,2006,,117.816697232822,,7.98375044795048
CPV,2007,4.41099704193489,65.8209895991719,47.271484248355,15.1706879735517
CPV,2008,6.77443546371143,78.184115830287,45.9358045471371,7.03901129565128
CPV,2009,0.991103480568084,68.479572252645,41.3602933111924,-1.50358672385678
CPV,2010,2.07866470906424,85.5484498816191,44.9568060390526,1.83641914989978
CPV,2011,4.47388342165028,90.5564501122747,44.9117743846551,3.92471821338283
CPV,2012,2.54039644167108,90.649916554117,35.2038713812683,1.08364848376166
CPV,2013,1.50654285701401,86.1698600308418,29.9872865504067,0.632136727385131
CPV,2014,-0.238778144990621,91.3038524117221,34.9962522997627,0.696666840118581
CPV,2015,0.131187999024519,94.0084870167993,29.1071744394227,0.936026507808833
CPV,2016,-1.40781637091705,95.3781398609533,28.5553782407275,4.28071482662371
CPV,2017,0.784415251101357,100.052133904219,29.2834862444324,4.5513148102974
CPV,2018,1.25699566690508,105.867524052105,27.486159184509,3.70696458310842
CPV,2019,1.10666674296062,103.602656463726,23.4319738651901,6.94782634051859
CPV,2020,0.605795808395438,78.3934545931901,28.9619236573871,-20.8052758990735
CPV,2021,1.86215297494641,77.4550586265341,27.7497642140942,7.03353010694514
CPV,2022,7.9309292543009,96.9941368513357,21.8794313027596,15.843675684642
CPV,2023,3.72437517668746,94.5799055047758,19.345046443029,5.3911442736601
DJI,2011,5.06871394777982,,,
DJI,2012,3.7312095075689,,,
DJI,2013,2.70603242872182,347.720317058403,56.9079297902791,
DJI,2014,1.34186494340158,298.564535821251,3.11518509884608,7.19298728463697
DJI,2015,-0.847389733971989,268.363456254629,-3.94592435677103,7.30898563450799
DJI,2016,2.73841208738758,213.071998607921,21.9359401140492,7.1234323372872
DJI,2017,0.568112117084724,305.967966403468,21.6328079279849,5.458091517212
DJI,2018,0.147970849877118,300.398900523844,2.78690075604472,4.77433934943193
DJI,2019,3.31925372703827,320.93923036418,2.28145969959191,5.54508081154978
DJI,2020,1.77740783806177,225.744871323723,-0.248727784664231,1.2021151728969
DJI,2021,1.18191775339798,263.477728733891,-15.6784437711797,4.40715667561153
DJI,2022,5.17980847967062,302.285409231545,-10.5957415251433,5.16653702854374
DJI,2023,1.49506816515083,284.53692869882,-3.23994971278298,7.37207148701995
DZA,2000,,62.8583436360347,23.5639069007647,3.80000000158476
DZA,2001,,54.5296491177208,29.4025185679593,2.99999999863043
DZA,2002,,56.5896052814114,32.422149775997,5.40000000000001
DZA,2003,,57.7691353044878,32.0808213874135,6.50000000062043
DZA,2004,,61.3579975707176,32.8514476424712,4.49999999976698
DZA,2005,,66.8404602203906,31.175075513314,5.39999999969525
DZA,2006,2.31149918514424,65.9152919677621,30.3621197641824,2.89999999905852
DZA,2007,3.678995747417,67.5454733939763,33.5715459915764,3.10000000128674
DZA,2008,4.85859062814938,71.0284922505261,35.5369334164485,2.49999999929371
DZA,2009,5.73706036145628,64.2847547238993,46.0669131037696,1.19999999969519
DZA,2010,3.91106195534029,63.4912159928425,43.2868274827225,4.80000000093564
DZA,2011,4.5242115050527,62.2200899610479,39.7538222142123,2.99999999941909
DZA,2012,8.8914509106232,60.7576393340605,40.2823786992933,2.40000000034432
DZA,2013,3.25423910998842,59.151008157244,44.5820108403061,2.60000000061164
DZA,2014,2.91692692067458,56.9235419669867,46.8984793363791,4.09999999866501
DZA,2015,4.78444700693894,53.2046225904145,51.779612559441,3.20000000089023
DZA,2016,6.39769480268751,49.7609327925216,51.6415142855742,3.90000000017621
DZA,2017,5.5911159096167,49.8208161712587,48.2675922575805,1.49999999895587
DZA,2018,4.26999020467083,52.4361676779223,46.4568594962626,1.40000000088281
DZA,2019,1.95176821052892,46.5068426081672,44.6295617875004,0.899999999219148
DZA,2020,2.41513094083414,40.3897565625388,42.9493576825015,-4.99999999908597
DZA,2021,7.22606307415475,46.8370592599607,39.1458051112848,3.79999999900707
DZA,2022,9.26551551551555,51.2023757404409,35.0891197613498,3.60000000094915
DZA,2023,9.32217375928319,43.682914195572,37.724946210066,4.10000000005964
EGY,2000,,39.0179359012055,19.5530726256983,6.37000382991766
EGY,2001,,39.8104265402844,18.2603847226094,3.53525197391507
EGY,2002,,40.9870678279229,17.9994721562418,2.39020402573726
EGY,2003,,46.1796407185629,16.8862275449102,3.19345473739745
EGY,2004,,57.8199052132701,16.9379765093756,4.0920716112534
EGY,2005,,62.9526462395543,17.9758588672238,4.47174447174434
EGY,2006,,61.5185365063947,18.7307754573418,6.84383819379117
EGY,2007,,65.077873254565,20.8512352309345,7.08782742681038
EGY,2008,,71.6806253489671,22.3897264098269,7.15628356605819
EGY,2009,,56.5534446363462,19.1901746305891,4.67359979952391
EGY,2010,,47.9363500745898,19.5010774075916,5.1472348575531
EGY,2011,10.0649259874818,45.2556341623514,17.1030559404857,1.7645719489982
EGY,2012,7.11172943343081,40.7117692721084,16.0267510598913,2.22619979863525
EGY,2013,9.46971981064917,40.373038056332,14.2119974199097,2.18546605362143
EGY,2014,10.0702154687481,36.9201877934272,13.6431924882629,2.91591187985748
EGY,2015,10.370490343517,34.8459429600229,14.2886370146078,4.37201907790141
EGY,2016,13.813606214829,30.2465490514505,15.0402303092936,4.34664345555447
EGY,2017,29.5066083940039,42.8321343581608,18.734101042151,4.18122099994778
EGY,2018,14.4014657807422,45.9110196733959,20.6249196348206,5.3311086189448
EGY,2019,9.15279959324804,41.1240171551108,20.6540385989993,5.55209307156956
EGY,2020,5.04493288977539,32.1262555667523,18.8180606572831,3.55016483786838
EGY,2021,5.21404940513041,29.8569734808122,18.2122435502994,3.29064601202211
EGY,2022,13.8956609775178,36.9831048772713,19.8559132929551,6.58784560886967
EGY,2023,33.8847763115546,40.4504007720031,16.4907339937373,3.76028052279247
ERI,2000,,67.8813619265146,21.9967567603027,-3.14198590251638
ERI,2001,,72.0627109589752,35.2606217610795,8.75543552816325
ERI,2002,,76.5901636574451,29.5489323270544,3.0054291917378
ERI,2003,,74.0078242901552,26.5439604075464,-2.65551592487554
ERI,2004,,65.570906849032,20.2629217457409,1.45173556595506
ERI,2005,,61.1060310218073,20.3394397206045,2.57444955124846
ERI,2006,,45.2608460537354,13.6811165438244,-0.969217110711355
ERI,2007,,34.5595595326375,12.6735754136609,1.42682221120323
ERI,2008,,30.5609500494496,12.7135404800139,-9.78303001782456
ERI,2009,,27.9721416148149,9.26379597839317,3.8765015275421
ERI,2010,,37.4714654565691,12.3854014927083,2.19419034888082
ERI,2011,,47.3937901188684,12.626317662696,8.67980010138049
ETH,2000,,,0.0,6.07321747957951
ETH,2001,,,0.0,8.30130632052327
ETH,2002,0.675089102170791,,0.0,1.51472570631104
ETH,2003,13.6740452028272,,0.0,-2.16135972205798
ETH,2004,3.32737047894846,,0.0,13.5726031368694
ETH,2005,9.96997123512892,,0.0,11.8187659466494
ETH,2006,12.2994763114825,,0.0,10.8347270658771
ETH,2007,17.2404008340898,,0.0,11.4561670000235
ETH,2008,44.3566858766952,,0.0,10.7885216853725
ETH,2009,8.48364404530282,,0.0,8.80255319782573
ETH,2010,8.14926402965083,,0.0,12.5505383459307
ETH,2011,33.2499598823345,48.232935411689,32.1076664694521,11.1782962271642
ETH,2012,23.600417677317,45.3979041835072,37.0979619673542,8.64781163337369
ETH,2013,7.46402192944522,41.4717870807625,34.0811183155872,10.5822700482676
ETH,2014,6.89001951597188,40.7410841498626,37.9937253037378,10.2574929610054
ETH,2015,9.56889955968623,39.6561241449515,40.6712729848122,10.3924630202332
ETH,2016,6.62813337230927,34.8990210816111,37.3487629699646,9.43348265784411
ETH,2017,10.6871150284238,31.1036494929016,38.4439871569806,9.56418965754014
ETH,2018,13.8330356586661,31.1993689777881,34.1629551124182,6.81614778557282
ETH,2019,15.8096321719344,28.8152939288346,35.2639756254811,8.36408573314054
ETH,2020,20.3563468559061,24.0061143401794,30.5789686594943,6.05953089054807
ETH,2021,26.8395221557722,24.3450574647644,28.0252954109363,5.64153069257077
ETH,2022,33.8898797100898,26.5954996967313,25.3422268254436,5.32175988403378
ETH,2023,30.2188278135278,20.5982015072652,22.1694039604718,6.59424599357075
GAB,2000,,101.701928939637,21.9020564270273,-1.88296639760897
GAB,2001,,83.6386132424108,22.7454690749839,2.13523342197423
GAB,2002,,84.7590815376223,25.1070976391096,-0.249033168543434
GAB,2003,,80.3026082056312,22.6391014756493,2.2473300115045
GAB,2004,,81.7675371418698,21.4960517696994,0.689543058464849
GAB,2005,,83.9495998399241,21.3645323014692,2.67620333310926
GAB,2006,,88.6494092562519,24.0451962615575,-2.80657835569052
GAB,2007,,85.1324791636578,24.8786940506869,6.00810802487668
GAB,2008,,88.9988725945748,25.0898974271767,-3.30843064878751
